x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.28872673584563413,0.14762240812430596,-0.1183677921424894,-0.5013939061273067,0.1676591047424843,-0.22135409196128883,-0.6265833994928915,0.017032304778202317,-0.3073580201617378,-0.7115845637400314,-0.24145482343130203,-0.4062880196343757,-0.34578058653613725,-0.14206717382337297,-0.3042807036839997,-0.33081276878969607,0.23370594261434502,-0.4268482652543718,-0.31682867372268503,0.5745103331058183,-0.5093811756983427,-0.30114348171817995,0.7236801314989574,-0.5687849604690867,-0.09338918951020057,-0.18718833994114314,-0.31869838920439764,-0.11124210436870177,0.32318341211359336,-0.39678427322251064,-0.14254504097385173,0.6838104569518111,-0.4246000184590324,-0.14003319871240572,0.865529821856822,-0.4808833857962552,0.10582727078600833,-0.163129346275752,-0.3303876379729771,0.09273536263604575,0.36143480779397186,-0.4060481970840005,0.04076415559357773,0.6873328632064684,-0.3707384488049729,0.024646061374500667,0.8396736072327892,-0.3744486869028632,0.2706028843070007,-0.08116721522227135,-0.35235421358136904,0.2652341627249055,0.3779823630335464,-0.4191110844972681,0.2188493901429793,0.6323572643240244,-0.3777510574730735,0.19346576617184436,0.7755421379827946,-0.35867775181266853,A
0.0,0.0,0.0,-0.15765207863232977,0.03744662691471841,-0.10933629129443248,-0.3083667450179276,-0.010870683002923265,-0.1825616840884331,-0.4005550025178685,-0.09231103067414509,-0.24619810173955933,-0.46443231601838025,-0.17508926625556837,-0.31480707558068716,-0.3570489775719391,-0.336123834803292,-0.20538896183568453,-0.4464074670751366,-0.42980623698060333,-0.3346405642526141,-0.5056323404749091,-0.5504937230317173,-0.42574784358402656,-0.5605946069094261,-0.6656340938483327,-0.4926103326268899,-0.1959594118183796,-0.4889728780447849,-0.22257930905861267,-0.17003906695144558,-0.3103518206356271,-0.38356353089952333,-0.11932501115477417,-0.04320580490466067,-0.41483385028150754,-0.10164454177395574,0.11656334263937465,-0.41074007665034373,-0.0057781034990093145,-0.4844739448509229,-0.24944554520724077,0.05946039084594026,-0.22356849441745036,-0.4246508110840887,0.08261971422342576,0.041528066613691086,-0.405814712915644,0.09026788447734246,0.20210664362244024,-0.3574748784070828,0.17280736748284295,-0.401246996772474,-0.28349403226637526,0.23439566492516817,-0.1680247134094629,-0.44123554201687126,0.23879754422637867,0.049922257789122605,-0.4404277705561569,0.23104067361269226,0.19051905586579762,-0.4069997409449193,A
0.0,0.0,0.0,-0.238455339680198,-0.075737883742317,-0.132407955856236,-0.4081543040552733,-0.31999364373204153,-0.18072183122943822,-0.47475125309523036,-0.5840633548159033,-0.21442511138047513,-0.5360928460115628,-0.8107637083365766,-0.23508864221723996,-0.27496873816673606,-0.6834391447323683,-0.13059304617592934,-0.24320798692408627,-0.5228505636912713,-0.2528334975480392,-0.1823911484771747,-0.26905062565401155,-0.317301398103892,-0.15634923150348654,-0.0949545208671267,-0.3414214430603148,-0.07230380578381443,-0.7182861049435374,-0.1194046490300301,-0.027366388227965804,-0.45406311625580575,-0.2397931406781459,-0.024147905721339097,-0.16892528568827117,-0.27908063813121226,-0.04359923290326326,-0.004691891681765457,-0.28698953682738143,0.11061487455990676,-0.6539456174808222,-0.12583534320133585,0.1483216858738575,-0.401327635507832,-0.2657993854575019,0.1106579242153538,-0.12937827519128017,-0.2678567206798862,0.07350450927868185,0.02944040953151879,-0.23920988728176676,0.2602790847693584,-0.5364754324656162,-0.14110009139103613,0.29609396787880427,-0.3387487121720381,-0.25259244985531687,0.25721596291444576,-0.11531301538520486,-0.2489012022817144,0.21643544091904102,0.026830697757362815,-0.21933719857810574,A
0.0,0.0,0.0,-0.20202336233345816,-0.11118753712680218,-0.08538704957537857,-0.33674845122738534,-0.40072871577305025,-0.11039813750698375,-0.3795729633942331,-0.67186285198815,-0.12495206594245767,-0.43423277121192966,-0.8919748033412115,-0.12578891290576905,-0.2149741879530405,-0.7406770797316603,-0.05421954630033062,-0.20284118551381336,-0.6446106391052163,-0.13508970205259732,-0.16848738901278384,-0.42143863337570436,-0.18670006456250818,-0.14694441469528155,-0.2489896549070435,-0.20792184705928865,-0.058627780849932525,-0.7795658269106288,-0.041717216791657664,-0.04865503868310003,-0.5838301422094951,-0.11208969456631561,-0.04266318178250238,-0.3493431023023922,-0.1390289943291181,-0.03913857714465445,-0.17406750523822664,-0.14274470728421332,0.08297735254617723,-0.7390571021492857,-0.04254711345485659,0.09297722491253545,-0.5294606420348518,-0.12038100816073811,0.06280162421974594,-0.3135997172930352,-0.11315312222005092,0.039569468548886294,-0.15910788420349478,-0.08933505579633258,0.21101622552918567,-0.6581870552079796,-0.05187892279305433,0.21835429163512582,-0.4957801677584149,-0.11530718933526773,0.17698813650374556,-0.31589403266896865,-0.10840830240173004,0.14519284839114316,-0.1996550555042728,-0.08337133559664679,A
0.0,0.0,0.0,-0.2032875460042731,-0.1307016824838197,-0.0799988632257135,-0.3376435052601173,-0.41852420655769396,-0.10321981152316123,-0.3831220251662842,-0.6868270186848517,-0.11637261017627441,-0.4166529919980534,-0.9017881499210019,-0.11479728620976543,-0.22893633024970012,-0.7394353742523042,-0.04835418894414071,-0.21206260824318238,-0.6586327466922335,-0.1260481021530482,-0.16451797333811033,-0.44209750695571504,-0.17363871184309246,-0.14377321347380176,-0.2715844642429043,-0.1911212138178122,-0.08020273735152568,-0.7735032044936138,-0.0356259938688524,-0.06360709980277884,-0.6070782446288602,-0.11299252304716109,-0.047939120207851696,-0.37398597835559777,-0.14187001121908066,-0.048502244783644004,-0.1872006653195645,-0.1420084945109817,0.05826004244937711,-0.7334801934598568,-0.03469662805202477,0.07195261453315584,-0.5357801719205034,-0.11502936926651725,0.045450413360664715,-0.32025932296256127,-0.10698764122317869,0.01915503661643913,-0.15807476071012624,-0.07802603747111216,0.18165359724589775,-0.6571237942746201,-0.04139179926976606,0.18806160571587918,-0.5088841952064828,-0.10004363880118823,0.1481752946988825,-0.3301011563603007,-0.08877084687520068,0.11969612454049283,-0.20844736833991076,-0.0586289900124361,A
0.0,0.0,0.0,-0.20671124566355256,-0.13849822334313686,-0.07608137413999982,-0.3396059072279419,-0.42599774389279077,-0.0969064150041685,-0.3822371725666374,-0.689644511900124,-0.1096648889369256,-0.4202531437730487,-0.9009219452290559,-0.10829101418660433,-0.24560242544145974,-0.721781125705519,-0.03929989882744362,-0.2236508354754207,-0.6825256444638281,-0.11466258718948881,-0.1710037066557485,-0.46468593124064295,-0.1596808425830957,-0.1473715049604285,-0.29355246360112514,-0.175284351066483,-0.09788246441790589,-0.7563933335488983,-0.027877185032613494,-0.07689173383773197,-0.6365144552387668,-0.10362092137704347,-0.051073009602923644,-0.40213157272288563,-0.13052449347347617,-0.048004854680861686,-0.21687200177217053,-0.128971465769766,0.04025474074266481,-0.7241710689291342,-0.028383822982547043,0.060680604202073864,-0.5728182286141108,-0.10683002542050174,0.04597478762895441,-0.35129024857283064,-0.0949094216573515,0.023509007273985624,-0.183606224730675,-0.06308476417741687,0.16500243959561334,-0.6585566923166799,-0.03615799498542586,0.18025328085083545,-0.5490624042433846,-0.09214026837507652,0.1422912696574768,-0.36746097957437796,-0.07688310145033485,0.10818525812701944,-0.23794995343164374,-0.04430861123941712,A
0.0,0.0,0.0,-0.214564800105178,-0.11258713613818037,-0.08191363292427065,-0.36028410993256965,-0.4069568389706134,-0.10621124057117311,-0.40566982322231965,-0.6744187715480549,-0.12145879185622108,-0.43616292571038473,-0.8914679698439935,-0.12266523948530003,-0.2532035700108716,-0.713979653347081,-0.049909912924574355,-0.23402011655901014,-0.6818464835937216,-0.1355405916257344,-0.18231962575809116,-0.46314477307762997,-0.18707595528380114,-0.15771372768926736,-0.2844607038347202,-0.2063623759216951,-0.100083364052449,-0.7486938178455799,-0.04036473903387547,-0.08081190699123025,-0.6337896977903319,-0.12499152933959447,-0.06279961268409791,-0.38904869708330964,-0.15213415181934709,-0.0598391949699957,-0.19742246740435174,-0.14964819800922907,0.04251952166243437,-0.7151554052727699,-0.04433249898877755,0.05896982598058765,-0.5658174285117907,-0.13429262377523732,0.041503924453437736,-0.33228562827675623,-0.12001159361231797,0.020669440323668378,-0.15973899593828034,-0.08549827994405575,0.1694959887016488,-0.6456466285318649,-0.05599297722861412,0.18552627579332429,-0.5350456479274277,-0.12335818457223714,0.14966954591542622,-0.3392601365496556,-0.10731740630953877,0.1171086549159146,-0.2041377057843636,-0.0732521619442009,A
0.0,0.0,0.0,-0.2217763988889655,-0.12368911284450035,-0.08012106372563046,-0.3540115952943735,-0.4251211237866603,-0.09966514353615995,-0.3872969286457069,-0.6924083464149648,-0.11096471466754543,-0.43267216634010225,-0.8948829121886949,-0.10945030811854112,-0.23247996565625914,-0.6926190102589181,-0.04265982978811847,-0.23088207222308407,-0.6870506162749609,-0.11914650365073476,-0.1776626168868376,-0.46514948417140345,-0.16205060390812995,-0.15227100792402884,-0.29347807564551875,-0.17465166912731897,-0.0846739310741122,-0.7182184583564104,-0.02856261874325478,-0.08399629818721119,-0.6423938954174222,-0.10916948184137996,-0.05832861106052021,-0.4023579811337264,-0.1338981947228854,-0.05648154853597918,-0.2178829088330089,-0.1290822884214752,0.04897748535775892,-0.684821177316653,-0.027214245167152686,0.048606407761070704,-0.5840743531603467,-0.11338582501669077,0.03701380091837823,-0.34907742287590987,-0.09995359838671056,0.015517614707342165,-0.17260207589578383,-0.06423697551187349,0.16526229186193075,-0.6218469601899015,-0.03247590731656775,0.16872806146689698,-0.5570409934362286,-0.0927911206103696,0.1337675268497451,-0.36854635984478223,-0.07555465172882456,0.10015333787185945,-0.23161144189029256,-0.04111481138158489,A
0.0,0.0,0.0,-0.21958200054858779,-0.12338474771158162,-0.07872137918813343,-0.35434144218519037,-0.42813746461777974,-0.09743774945535918,-0.38988846745138145,-0.6936289766115703,-0.10895808424287116,-0.4279422263260736,-0.8974102566736953,-0.10733257727240114,-0.23955048080169888,-0.698942129353966,-0.03460282218919448,-0.2317732137243184,-0.7132760114989362,-0.11061933550281526,-0.17133578238535524,-0.491593661118896,-0.1542704100005632,-0.1453657880954163,-0.31323620335388547,-0.1671367784986505,-0.09284038477614895,-0.7237058781491054,-0.021517035714734508,-0.08583371618294304,-0.6851713018365758,-0.10446912297075735,-0.05359478692164872,-0.435991566441781,-0.13011987601671074,-0.05244166545087994,-0.23881619874073173,-0.12354323626845276,0.04188349077656863,-0.6879230962677949,-0.021187650821033365,0.04549967610727077,-0.6178441047708473,-0.10958714997234525,0.040172116849883685,-0.3752673554137706,-0.09329735831549786,0.019384115988773057,-0.1876630159743938,-0.05360145838548076,0.15908379172450474,-0.6215200171116179,-0.027309453630494324,0.16425197890979965,-0.581798103855215,-0.0879653064014175,0.13154093614680845,-0.38976901343124454,-0.066362769999181,0.0980307820053889,-0.24344999426056493,-0.027870287722641864,A
0.0,0.0,0.0,-0.2137481560528436,-0.10837564161383963,-0.07939933480523383,-0.3599538071436095,-0.4208287159562323,-0.09378071795543763,-0.4048886749625142,-0.6865905067088397,-0.10328151104673962,-0.445092700442934,-0.8897742301544639,-0.10096686270974152,-0.24853651507998745,-0.6853608314942037,-0.01360320951433218,-0.2565581045823529,-0.7269718006456879,-0.09996004886135018,-0.19782346297743106,-0.511898351847165,-0.1549379037630452,-0.16292168283400962,-0.34617751567259974,-0.17437627251572563,-0.1056601344280489,-0.7114822210542361,-0.0018928908346836826,-0.11314838376929853,-0.6998437411239983,-0.09291377160505401,-0.0785248613847557,-0.4455574354092243,-0.12243196244445795,-0.06799066417659809,-0.2634815505299604,-0.11582941269127145,0.0284665514771116,-0.6805296137700008,-0.006572198040997458,0.01911092091563274,-0.6399339094144249,-0.10536750417833271,0.01684173119416572,-0.38660454640599834,-0.08932827726256541,0.003925230106629622,-0.20940991346461318,-0.04626260363673978,0.14816112936206866,-0.6222772037582375,-0.01782177311240717,0.1375443603534275,-0.6003178626842884,-0.08340586091663785,0.10934470917564841,-0.40181970521814797,-0.061121052846347446,0.08672755632312598,-0.26621547521771777,-0.020786982535635434,A
